成都信息工程大学易班建设系列轻应用采购项目  竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-01/fc0da188b4fc43a0ab18ff8fa9cf50d5.html
四川省委组织部智蜀兴川信息系统采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/179c9da776a84fc2bc16711f6b630084.html
四川理工学院空调机（第二次）竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/8d0a45b93aec488e9c8aefc126e87a68.html
宜宾学院宜宾学院三教楼维修和消防安装项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/419aa619764c4547a2631f8b4d67626f.html
四川省农业厅信息中心四川省农业厅信息中心互联网带宽租赁项目单一来源结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/a34910d96f054aac80866c8a95aa6710.html
四川省卫生和计划生育监督执法总队制服（川政采谈[2017]8号）竞争性谈判采购公告,http://202.61.88.152:9002/view/staticpags/jzxtpcggg/2017-06-01/49f6f6bf9de345a4bf1e663b95f3ba56.html
四川省内江强制隔离戒毒所、四川省资阳强制隔离戒毒所四川省内江强制隔离戒毒所2017年戒毒人员大宗物资政府采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-02/96aa1a7843b146d181b4d93b2555b4b4.html
四川省审计厅采购审计服务项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-02/0a01812b36e240fb9f9c61fdf9667843.html
成都中医药大学图书馆精密空调系统改造项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-02/1bb41bab71504cff9c2bfc21e6e792f9.html
四川建筑职业技术学院（德阳）四川建筑职业技术学院建筑工业化建造技术中心采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-02/7d77e83b47ca404989fce09af4145bc1.html
四川省归国华侨联合会四川省归国华侨联合会“亲情中华？美丽四川”艺术团巡演采购项目竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-02/c08eb7dd7746493884e85e33b61731c3.html
四川省公安厅四川公安网上服务APP建设政府采购项目竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-02/23b0bc0ca696413c9012c8ef6207149f.html
四川师范大学四川师范大学2017年工学院实验室建设采购项目（二次）公开招标采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-02/48ee3d0a6e2b4946a368174e599e0afc.html
四川省监狱管理局信息保障中心监狱生活卫生管理信息系统运维服务采购项目更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-02/5a481db12c1748df827c0579767d3858.html
四川师范大学2017年狮子山校区总配电房及电力通道维修改造工程采购项目竞争性磋商结果更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-02/2f7bb0ba3e1a4fd590be9f2ed70a19d2.html
四川建筑职业技术学院（德阳）教学多媒体及LED电子显示屏公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/286f06795efb47d097859b610bd226ad.html
四川省统计局机关2017年到市州局广域网专线二级网线路租用服务单一来源结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/49d7a9e2461840f58cc153ce9a4fc3cf.html
四川师范大学2017年等级保护测评及网站安全监测服务采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/1e262fe2ea694441984eddcc767a55ce.html
四川省食品药品学校学生公寓管理服务项目结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/6d509ba429464471a7203e24beb7a933.html
四川理工学院2017年度期刊及图书选聘供应商服务采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/ff647f642604494ab4629471e487d717.html
四川信息职业技术学院2017年机电系教学设备采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/8d43535ef5be4c6e945e01d6332ff7f5.html
四川省水文水资源勘测局四川省水文水资源勘测局物业管理服务采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/494a7b91bdf84cfc92da9ab582170250.html
